colour	x	y	group	showSelectedlegendcolour	PANEL
#53B400	62.4965853658537	4.073	334	Latin America & Caribbean	2
#53B400	62.8944390243903	3.966	334	Latin America & Caribbean	2
#53B400	63.2879024390244	3.848	334	Latin America & Caribbean	2
#53B400	63.6762926829268	3.721	334	Latin America & Caribbean	2
#53B400	64.059756097561	3.587	334	Latin America & Caribbean	2
#53B400	64.4393414634146	3.449	334	Latin America & Caribbean	2
#53B400	69.1917317073171	2.675	336	Latin America & Caribbean	2
#53B400	69.8580731707317	2.656	336	Latin America & Caribbean	2
#53B400	70.4637804878049	2.65	336	Latin America & Caribbean	2
#53B400	71.0063658536586	2.651	336	Latin America & Caribbean	2
#53B400	71.4847804878049	2.655	336	Latin America & Caribbean	2
#53B400	71.905	2.657	336	Latin America & Caribbean	2
#53B400	65.4611463414634	3.993	337	Latin America & Caribbean	2
#53B400	66.0129756097561	3.867	337	Latin America & Caribbean	2
#53B400	66.5121951219512	3.744	337	Latin America & Caribbean	2
#53B400	66.9430975609756	3.63	337	Latin America & Caribbean	2
#53B400	67.2982926829268	3.525	337	Latin America & Caribbean	2
#53B400	67.5755853658537	3.43	337	Latin America & Caribbean	2
#53B400	72.5508292682927	3.618	338	Latin America & Caribbean	2
#53B400	73.0736829268293	3.577	338	Latin America & Caribbean	2
#53B400	73.5440487804878	3.544	338	Latin America & Caribbean	2
#53B400	73.9583902439024	3.517	338	Latin America & Caribbean	2
#53B400	74.3177073170732	3.491	338	Latin America & Caribbean	2
#53B400	74.624	3.463	338	Latin America & Caribbean	2
#53B400	73.5623414634146	1.892	339	Latin America & Caribbean	2
#53B400	73.7679024390244	1.843	339	Latin America & Caribbean	2
#53B400	73.9392195121951	1.826	339	Latin America & Caribbean	2
#53B400	74.0802682926829	1.825	339	Latin America & Caribbean	2
#53B400	74.1970731707317	1.832	339	Latin America & Caribbean	2
#53B400	74.2882195121951	1.837	339	Latin America & Caribbean	2
#53B400	71.4634146341463	3.52	341	Latin America & Caribbean	2
#53B400	63.0011951219512	4.422	343	Latin America & Caribbean	2
#53B400	63.3813414634146	4.302	343	Latin America & Caribbean	2
#53B400	63.7797317073171	4.19	343	Latin America & Caribbean	2
#53B400	64.2024390243903	4.082	343	Latin America & Caribbean	2
#53B400	64.6514634146342	3.978	343	Latin America & Caribbean	2
#53B400	65.1303170731707	3.878	343	Latin America & Caribbean	2
#53B400	62.9199268292683	5.059	344	Latin America & Caribbean	2
#53B400	63.5484146341463	4.917	344	Latin America & Caribbean	2
#53B400	64.1849756097561	4.773	344	Latin America & Caribbean	2
#53B400	64.8221463414634	4.629	344	Latin America & Caribbean	2
#53B400	65.4534390243902	4.485	344	Latin America & Caribbean	2
#53B400	66.0708292682927	4.342	344	Latin America & Caribbean	2
#53B400	56.8276097560976	5.137	345	Latin America & Caribbean	2
#53B400	56.9774390243903	5.004	345	Latin America & Caribbean	2
#53B400	57.3509268292683	4.87	345	Latin America & Caribbean	2
#53B400	57.9682926829268	4.738	345	Latin America & Caribbean	2
#53B400	58.8220487804878	4.609	345	Latin America & Caribbean	2
#53B400	59.887	4.485	345	Latin America & Caribbean	2
#53B400	65.0093170731707	4.251	346	Latin America & Caribbean	2
#53B400	65.1253170731707	4.244	346	Latin America & Caribbean	2
#53B400	65.2791707317073	4.243	346	Latin America & Caribbean	2
#53B400	65.4833658536585	4.245	346	Latin America & Caribbean	2
#53B400	65.7467804878049	4.243	346	Latin America & Caribbean	2
#53B400	66.0871707317073	4.231	346	Latin America & Caribbean	2
#53B400	57.312	6.18	347	Latin America & Caribbean	2
#53B400	57.7413170731707	6.152	347	Latin America & Caribbean	2
#53B400	58.1876341463415	6.109	347	Latin America & Caribbean	2
#53B400	58.6529756097561	6.054	347	Latin America & Caribbean	2
#53B400	59.1393658536585	5.987	347	Latin America & Caribbean	2
#53B400	59.6447804878049	5.913	347	Latin America & Caribbean	2
#53B400	59.5235853658537	3.567	348	Latin America & Caribbean	2
#53B400	59.768243902439	3.432	348	Latin America & Caribbean	2
#53B400	59.985756097561	3.301	348	Latin America & Caribbean	2
#53B400	60.1744146341463	3.174	348	Latin America & Caribbean	2
#53B400	60.3373902439024	3.052	348	Latin America & Caribbean	2
#53B400	60.4773414634146	2.938	348	Latin America & Caribbean	2
#53B400	50.8797317073171	6.058	349	Latin America & Caribbean	2
#53B400	51.2982682926829	6.122	349	Latin America & Caribbean	2
#53B400	51.7144146341464	6.154	349	Latin America & Caribbean	2
#53B400	52.1255609756098	6.149	349	Latin America & Caribbean	2
#53B400	52.5321707317073	6.106	349	Latin America & Caribbean	2
#53B400	52.9377073170732	6.028	349	Latin America & Caribbean	2
#53B400	59.4186829268293	6.313	350	Latin America & Caribbean	2
#53B400	60.2024878048781	6.19	350	Latin America & Caribbean	2
#53B400	60.9993414634146	6.062	350	Latin America & Caribbean	2
#53B400	61.8017317073171	5.932	350	Latin America & Caribbean	2
#53B400	62.5981463414634	5.802	350	Latin America & Caribbean	2
#53B400	63.3675365853659	5.675	350	Latin America & Caribbean	2
#53B400	70.4855365853659	3.733	351	Latin America & Caribbean	2
#53B400	70.6883414634146	3.643	351	Latin America & Caribbean	2
#53B400	70.854	3.559	351	Latin America & Caribbean	2
#53B400	70.9734146341463	3.477	351	Latin America & Caribbean	2
#53B400	71.0425609756098	3.394	351	Latin America & Caribbean	2
#53B400	71.0593658536585	3.308	351	Latin America & Caribbean	2
#53B400	66.5718536585366	4.705	352	Latin America & Caribbean	2
#53B400	67.0399512195122	4.509	352	Latin America & Caribbean	2
#53B400	67.4910975609756	4.333	352	Latin America & Caribbean	2
#53B400	67.930243902439	4.172	352	Latin America & Caribbean	2
#53B400	68.3588780487805	4.027	352	Latin America & Caribbean	2
#53B400	68.7789024390244	3.896	352	Latin America & Caribbean	2
#53B400	58.4604390243903	6.131	353	Latin America & Caribbean	2
#53B400	58.8390975609756	6.018	353	Latin America & Caribbean	2
#53B400	59.2408292682927	5.89	353	Latin America & Caribbean	2
#53B400	59.6766097560976	5.746	353	Latin America & Caribbean	2
#53B400	60.1555853658537	5.589	353	Latin America & Caribbean	2
#53B400	60.6908536585366	5.426	353	Latin America & Caribbean	2
#53B400	69.9607073170732	3.742	354	Latin America & Caribbean	2
#53B400	70.3029512195122	3.64	354	Latin America & Caribbean	2
#53B400	70.6083414634146	3.552	354	Latin America & Caribbean	2
#53B400	70.8833902439024	3.475	354	Latin America & Caribbean	2
#53B400	71.1310731707317	3.405	354	Latin America & Caribbean	2
#53B400	71.3569268292683	3.34	354	Latin America & Caribbean	2
#53B400	66.7257317073171	5.219	355	Latin America & Caribbean	2
#53B400	66.8340731707317	5.213	355	Latin America & Caribbean	2
#53B400	66.9393902439025	5.191	355	Latin America & Caribbean	2
#53B400	67.0421951219512	5.151	355	Latin America & Caribbean	2
#53B400	67.1454634146342	5.094	355	Latin America & Caribbean	2
#53B400	67.252243902439	5.02	355	Latin America & Caribbean	2
#53B400	60.0161951219512	5.009	356	Latin America & Caribbean	2
#53B400	60.618	4.866	356	Latin America & Caribbean	2
#53B400	61.2188292682927	4.729	356	Latin America & Caribbean	2
#53B400	61.8131707317073	4.598	356	Latin America & Caribbean	2
#53B400	62.3980487804878	4.475	356	Latin America & Caribbean	2
#53B400	62.9690487804878	4.36	356	Latin America & Caribbean	2
#53B400	73.7759268292683	2.607	357	Latin America & Caribbean	2
#53B400	73.877	2.548	357	Latin America & Caribbean	2
#53B400	73.9843658536585	2.49	357	Latin America & Caribbean	2
#53B400	74.101512195122	2.436	357	Latin America & Caribbean	2
#53B400	74.2259756097561	2.387	357	Latin America & Caribbean	2
#53B400	74.3442926829268	2.344	357	Latin America & Caribbean	2
#53B400	63.9512195121951	3.3	359	Latin America & Caribbean	2
#53B400	68.9843902439025	4.703	361	Latin America & Caribbean	2
#53B400	69.4666097560976	4.512	361	Latin America & Caribbean	2
#53B400	69.8558536585366	4.328	361	Latin America & Caribbean	2
#53B400	70.1427073170732	4.161	361	Latin America & Caribbean	2
#53B400	70.3306097560976	4.014	361	Latin America & Caribbean	2
#53B400	70.4397317073171	3.888	361	Latin America & Caribbean	2
#53B400	65.6770243902439	3.985	363	Latin America & Caribbean	2
#53B400	66.1064390243902	3.832	363	Latin America & Caribbean	2
#53B400	66.5121951219512	3.692	363	Latin America & Caribbean	2
#53B400	66.9049756097561	3.561	363	Latin America & Caribbean	2
#53B400	67.2868780487805	3.439	363	Latin America & Caribbean	2
#53B400	67.6569756097561	3.328	363	Latin America & Caribbean	2
#53B400	65.9350731707317	3.922	364	Latin America & Caribbean	2
#53B400	66.2125853658537	3.815	364	Latin America & Caribbean	2
#53B400	66.4660975609756	3.708	364	Latin America & Caribbean	2
#53B400	66.6859024390244	3.594	364	Latin America & Caribbean	2
#53B400	66.8701219512195	3.471	364	Latin America & Caribbean	2
#53B400	67.0183414634146	3.338	364	Latin America & Caribbean	2
#53B400	67.2882926829268	3.338	365	Latin America & Caribbean	2
#53B400	67.4997073170732	3.3	365	Latin America & Caribbean	2
#53B400	67.7046097560976	3.253	365	Latin America & Caribbean	2
#53B400	67.9037317073171	3.196	365	Latin America & Caribbean	2
#53B400	68.093756097561	3.129	365	Latin America & Caribbean	2
#53B400	68.2733414634146	3.049	365	Latin America & Caribbean	2
#53B400	70.2482195121951	2.724	367	Latin America & Caribbean	2
#53B400	70.5219024390244	2.665	367	Latin America & Caribbean	2
#53B400	70.7925853658537	2.614	367	Latin America & Caribbean	2
#53B400	71.055243902439	2.574	367	Latin America & Caribbean	2
#53B400	71.3048048780488	2.546	367	Latin America & Caribbean	2
#53B400	71.536756097561	2.53	367	Latin America & Caribbean	2
#53B400	68.2224878048781	4.199	368	Latin America & Caribbean	2
#53B400	68.535	4.104	368	Latin America & Caribbean	2
#53B400	68.8403170731708	4.014	368	Latin America & Caribbean	2
#53B400	69.1463902439024	3.933	368	Latin America & Caribbean	2
#53B400	69.4542195121951	3.861	368	Latin America & Caribbean	2
#53B400	69.7622195121951	3.794	368	Latin America & Caribbean	2
#53B400	71.4251951219512	4.013	369	Latin America & Caribbean	2
#53B400	71.7264634146341	3.878	369	Latin America & Caribbean	2
#53B400	72.0364634146342	3.74	369	Latin America & Caribbean	2
#53B400	72.3616341463415	3.602	369	Latin America & Caribbean	2
#53B400	72.7020487804878	3.467	369	Latin America & Caribbean	2
#53B400	73.0557317073171	3.343	369	Latin America & Caribbean	2
#53B400	74.2463414634146	1.7	370	Latin America & Caribbean	3
#53B400	71.4982926829268	2.989	372	Latin America & Caribbean	3
#53B400	71.7179268292683	2.956	372	Latin America & Caribbean	3
#53B400	71.9440731707317	2.918	372	Latin America & Caribbean	3
#53B400	72.171756097561	2.875	372	Latin America & Caribbean	3
#53B400	72.3984390243903	2.827	372	Latin America & Caribbean	3
#53B400	72.6236341463415	2.774	372	Latin America & Caribbean	3
#53B400	73.3899756097561	2.249	373	Latin America & Caribbean	3
#53B400	73.4331219512195	2.221	373	Latin America & Caribbean	3
#53B400	73.471756097561	2.187	373	Latin America & Caribbean	3
#53B400	73.5053170731707	2.149	373	Latin America & Caribbean	3
#53B400	73.535756097561	2.108	373	Latin America & Caribbean	3
#53B400	73.5636097560976	2.064	373	Latin America & Caribbean	3
#53B400	69.4370487804878	2.639	374	Latin America & Caribbean	3
#53B400	69.4571219512195	2.631	374	Latin America & Caribbean	3
#53B400	69.515	2.621	374	Latin America & Caribbean	3
#53B400	69.6311707317073	2.601	374	Latin America & Caribbean	3
#53B400	69.8130975609756	2.566	374	Latin America & Caribbean	3
#53B400	70.0563658536585	2.514	374	Latin America & Caribbean	3
#53B400	74.4172682926829	1.748	375	Latin America & Caribbean	3
#53B400	74.5583658536585	1.739	375	Latin America & Caribbean	3
#53B400	74.6783414634146	1.73	375	Latin America & Caribbean	3
#53B400	74.782243902439	1.719	375	Latin America & Caribbean	3
#53B400	74.8740731707317	1.705	375	Latin America & Caribbean	3
#53B400	74.9593658536585	1.688	375	Latin America & Caribbean	3
#53B400	72.4868048780488	4.508	376	Latin America & Caribbean	3
#53B400	72.6361707317073	4.436	376	Latin America & Caribbean	3
#53B400	72.7738536585366	4.363	376	Latin America & Caribbean	3
#53B400	72.901	4.286	376	Latin America & Caribbean	3
#53B400	73.0197317073171	4.201	376	Latin America & Caribbean	3
#53B400	73.1276097560976	4.108	376	Latin America & Caribbean	3
#53B400	58.7780731707317	4.913	377	Latin America & Caribbean	3
#53B400	59.3024146341464	4.866	377	Latin America & Caribbean	3
#53B400	59.7934634146342	4.81	377	Latin America & Caribbean	3
#53B400	60.2537804878049	4.742	377	Latin America & Caribbean	3
#53B400	60.6863902439024	4.663	377	Latin America & Caribbean	3
#53B400	61.0958780487805	4.575	377	Latin America & Caribbean	3
#53B400	66.3407317073171	2.809	378	Latin America & Caribbean	3
#53B400	66.734243902439	2.717	378	Latin America & Caribbean	3
#53B400	67.1334146341463	2.643	378	Latin America & Caribbean	3
#53B400	67.5368048780488	2.583	378	Latin America & Caribbean	3
#53B400	67.9408780487805	2.537	378	Latin America & Caribbean	3
#53B400	68.3406341463415	2.502	378	Latin America & Caribbean	3
#53B400	73.6035609756098	2.624	380	Latin America & Caribbean	3
#53B400	73.9164146341464	2.597	380	Latin America & Caribbean	3
#53B400	74.2139512195122	2.559	380	Latin America & Caribbean	3
#53B400	74.4951951219512	2.51	380	Latin America & Caribbean	3
#53B400	74.7656829268293	2.453	380	Latin America & Caribbean	3
#53B400	75.0414634146342	2.388	380	Latin America & Caribbean	3
#53B400	68.3055365853658	3.104	381	Latin America & Caribbean	3
#53B400	68.4601219512195	3.057	381	Latin America & Caribbean	3
#53B400	68.649	3.012	381	Latin America & Caribbean	3
#53B400	68.8749024390244	2.966	381	Latin America & Caribbean	3
#53B400	69.1393414634147	2.92	381	Latin America & Caribbean	3
#53B400	69.4366829268293	2.872	381	Latin America & Caribbean	3
#53B400	75.747	3.175	382	Latin America & Caribbean	3
#53B400	75.9568536585366	3.09	382	Latin America & Caribbean	3
#53B400	76.1692195121951	3.002	382	Latin America & Caribbean	3
#53B400	76.3815853658537	2.917	382	Latin America & Caribbean	3
#53B400	76.5954390243902	2.835	382	Latin America & Caribbean	3
#53B400	76.8088048780488	2.758	382	Latin America & Caribbean	3
#53B400	74.4598048780488	1.752	383	Latin America & Caribbean	3
#53B400	74.5215853658537	1.715	383	Latin America & Caribbean	3
#53B400	74.6253170731707	1.68	383	Latin America & Caribbean	3
#53B400	74.7769024390244	1.65	383	Latin America & Caribbean	3
#53B400	74.9738536585366	1.628	383	Latin America & Caribbean	3
#53B400	75.206756097561	1.614	383	Latin America & Caribbean	3
#53B400	73.9512195121951	2.5	385	Latin America & Caribbean	3
#53B400	67.7041951219512	3.466	387	Latin America & Caribbean	3
#53B400	68.1671463414634	3.397	387	Latin America & Caribbean	3
#53B400	68.5885365853659	3.33	387	Latin America & Caribbean	3
#53B400	68.9648780487805	3.262	387	Latin America & Caribbean	3
#53B400	69.2971219512195	3.195	387	Latin America & Caribbean	3
#53B400	69.5917317073171	3.13	387	Latin America & Caribbean	3
#53B400	68.8568780487805	3.67	388	Latin America & Caribbean	3
#53B400	69.3557317073171	3.557	388	Latin America & Caribbean	3
#53B400	69.8420975609756	3.456	388	Latin America & Caribbean	3
#53B400	70.3200243902439	3.368	388	Latin America & Caribbean	3
#53B400	70.7894878048781	3.292	388	Latin America & Caribbean	3
#53B400	71.252	3.226	388	Latin America & Caribbean	3
#53B400	65.9908536585366	3.951	389	Latin America & Caribbean	3
#53B400	66.8924634146342	3.862	389	Latin America & Caribbean	3
#53B400	67.622512195122	3.777	389	Latin America & Caribbean	3
#53B400	68.1965609756098	3.695	389	Latin America & Caribbean	3
#53B400	68.6201219512195	3.614	389	Latin America & Caribbean	3
#53B400	68.9138048780488	3.529	389	Latin America & Caribbean	3
#53B400	68.9273658536586	3.842	390	Latin America & Caribbean	3
#53B400	69.5831951219512	3.701	390	Latin America & Caribbean	3
#53B400	70.2019268292683	3.551	390	Latin America & Caribbean	3
#53B400	70.7642926829268	3.401	390	Latin America & Caribbean	3
#53B400	71.2583170731707	3.254	390	Latin America & Caribbean	3
#53B400	71.6853658536585	3.116	390	Latin America & Caribbean	3
#53B400	62.2866829268293	5.58	391	Latin America & Caribbean	3
#53B400	62.8184634146342	5.525	391	Latin America & Caribbean	3
#53B400	63.3537073170732	5.465	391	Latin America & Caribbean	3
#53B400	63.8934634146341	5.397	391	Latin America & Caribbean	3
#53B400	64.4368292682927	5.32	391	Latin America & Caribbean	3
#53B400	64.9863902439024	5.237	391	Latin America & Caribbean	3
#53B400	61.1014634146342	2.586	392	Latin America & Caribbean	3
#53B400	61.2744390243902	2.56	392	Latin America & Caribbean	3
#53B400	61.4771707317073	2.544	392	Latin America & Caribbean	3
#53B400	61.7111219512195	2.534	392	Latin America & Caribbean	3
#53B400	61.9812195121951	2.526	392	Latin America & Caribbean	3
#53B400	62.2924878048781	2.518	392	Latin America & Caribbean	3
#53B400	55.0904146341463	5.43	393	Latin America & Caribbean	3
#53B400	55.5348048780488	5.318	393	Latin America & Caribbean	3
#53B400	55.9715365853659	5.21	393	Latin America & Caribbean	3
#53B400	56.3900731707317	5.103	393	Latin America & Caribbean	3
#53B400	56.7854146341463	4.997	393	Latin America & Caribbean	3
#53B400	57.1460731707317	4.889	393	Latin America & Caribbean	3
#53B400	66.3393902439024	5.142	394	Latin America & Caribbean	3
#53B400	66.7858536585366	5.048	394	Latin America & Caribbean	3
#53B400	67.2273414634146	4.95	394	Latin America & Caribbean	3
#53B400	67.6783658536585	4.846	394	Latin America & Caribbean	3
#53B400	68.1419268292683	4.735	394	Latin America & Caribbean	3
#53B400	68.607	4.617	394	Latin America & Caribbean	3
#53B400	70.6456341463415	2.948	395	Latin America & Caribbean	3
#53B400	70.5388048780488	2.899	395	Latin America & Caribbean	3
#53B400	70.4415853658537	2.855	395	Latin America & Caribbean	3
#53B400	70.3590975609756	2.815	395	Latin America & Caribbean	3
#53B400	70.2983902439024	2.778	395	Latin America & Caribbean	3
#53B400	70.2634634146341	2.744	395	Latin America & Caribbean	3
#53B400	70.7910975609756	3.4	396	Latin America & Caribbean	3
#53B400	71.1863414634146	3.308	396	Latin America & Caribbean	3
#53B400	71.5817073170732	3.211	396	Latin America & Caribbean	3
#53B400	71.9741951219512	3.111	396	Latin America & Caribbean	3
#53B400	72.3622195121951	3.007	396	Latin America & Caribbean	3
#53B400	72.7376341463415	2.906	396	Latin America & Caribbean	3
#53B400	64.1580243902439	4.754	397	Latin America & Caribbean	3
#53B400	64.8876829268293	4.642	397	Latin America & Caribbean	3
#53B400	65.5775609756098	4.519	397	Latin America & Caribbean	3
#53B400	66.2114634146342	4.381	397	Latin America & Caribbean	3
#53B400	66.7857073170732	4.225	397	Latin America & Caribbean	3
#53B400	67.3041951219512	4.055	397	Latin America & Caribbean	3
#53B400	72.3481707317073	3.017	398	Latin America & Caribbean	3
#53B400	72.5410975609756	2.957	398	Latin America & Caribbean	3
#53B400	72.731756097561	2.906	398	Latin America & Caribbean	3
#53B400	72.9176097560976	2.864	398	Latin America & Caribbean	3
#53B400	73.1011219512195	2.833	398	Latin America & Caribbean	3
#53B400	73.2832195121951	2.812	398	Latin America & Caribbean	3
#53B400	67.9726097560976	4.541	399	Latin America & Caribbean	3
#53B400	68.1505365853659	4.448	399	Latin America & Caribbean	3
#53B400	68.3314634146341	4.356	399	Latin America & Caribbean	3
#53B400	68.5123658536586	4.266	399	Latin America & Caribbean	3
#53B400	68.693756097561	4.177	399	Latin America & Caribbean	3
#53B400	68.8802195121951	4.09	399	Latin America & Caribbean	3
#53B400	65.5495121951219	3.828	400	Latin America & Caribbean	3
#53B400	66.0281707317073	3.722	400	Latin America & Caribbean	3
#53B400	66.5088048780488	3.617	400	Latin America & Caribbean	3
#53B400	66.9933902439025	3.514	400	Latin America & Caribbean	3
#53B400	67.4853902439025	3.413	400	Latin America & Caribbean	3
#53B400	67.9847804878049	3.317	400	Latin America & Caribbean	3
#53B400	74.3985853658537	2.219	401	Latin America & Caribbean	3
#53B400	74.3151463414634	2.201	401	Latin America & Caribbean	3
#53B400	74.2374878048781	2.179	401	Latin America & Caribbean	3
#53B400	74.1916585365854	2.153	401	Latin America & Caribbean	3
#53B400	74.1976829268293	2.123	401	Latin America & Caribbean	3
#53B400	74.2885853658537	2.087	401	Latin America & Caribbean	3
#53B400	67.9512195121951	2.6	403	Latin America & Caribbean	3
#53B400	70.9086585365854	3.398	405	Latin America & Caribbean	3
#53B400	71.4414634146341	3.2	405	Latin America & Caribbean	3
#53B400	71.5780487804878	3	405	Latin America & Caribbean	3
#53B400	71.6317073170732	2.8	405	Latin America & Caribbean	3
#53B400	72.1878048780488	2.8	405	Latin America & Caribbean	3
#53B400	71.4341463414634	2.9	405	Latin America & Caribbean	3
#53B400	69.2184146341463	2.956	407	Latin America & Caribbean	3
#53B400	69.4427317073171	2.907	407	Latin America & Caribbean	3
#53B400	69.6311219512195	2.86	407	Latin America & Caribbean	3
#53B400	69.7876341463415	2.811	407	Latin America & Caribbean	3
#53B400	69.9158292682927	2.76	407	Latin America & Caribbean	3
#53B400	70.0184146341464	2.703	407	Latin America & Caribbean	3
#53B400	67.4989268292683	2.733	408	Latin America & Caribbean	3
#53B400	67.5770487804878	2.672	408	Latin America & Caribbean	3
#53B400	67.6476585365854	2.64	408	Latin America & Caribbean	3
#53B400	67.7091951219512	2.635	408	Latin America & Caribbean	3
#53B400	67.7620975609756	2.653	408	Latin America & Caribbean	3
#53B400	67.8058536585366	2.684	408	Latin America & Caribbean	3
#53B400	68.9447804878049	2.446	409	Latin America & Caribbean	3
#53B400	69.0125609756098	2.309	409	Latin America & Caribbean	3
#53B400	69.0518536585366	2.179	409	Latin America & Caribbean	3
#53B400	69.0621463414634	2.06	409	Latin America & Caribbean	3
#53B400	69.0458780487805	1.957	409	Latin America & Caribbean	3
#53B400	68.9970975609756	1.87	409	Latin America & Caribbean	3
#53B400	72.4846829268293	2.518	411	Latin America & Caribbean	3
#53B400	72.6637073170732	2.506	411	Latin America & Caribbean	3
#53B400	72.85	2.487	411	Latin America & Caribbean	3
#53B400	73.0470975609756	2.463	411	Latin America & Caribbean	3
#53B400	73.2565365853659	2.432	411	Latin America & Caribbean	3
#53B400	73.4762682926829	2.6	411	Latin America & Caribbean	3
#53B400	71.0623658536585	3.448	412	Latin America & Caribbean	3
#53B400	71.2493658536585	3.37	412	Latin America & Caribbean	3
#53B400	71.415756097561	3.292	412	Latin America & Caribbean	3
#53B400	71.769512195122	3.218	412	Latin America & Caribbean	3
#53B400	72.1231707317073	3.147	412	Latin America & Caribbean	3
#53B400	72.169512195122	3.082	412	Latin America & Caribbean	3
#53B400	74.788	3.086	413	Latin America & Caribbean	3
#53B400	75.0990243902439	3.074	413	Latin America & Caribbean	3
#53B400	75.400512195122	3.047	413	Latin America & Caribbean	3
#53B400	75.6949024390244	2.996	413	Latin America & Caribbean	3
#53B400	75.9821951219512	2.92	413	Latin America & Caribbean	3
#53B400	76.2629024390244	2.82	413	Latin America & Caribbean	3
#00C094	52.9180243902439	7.398	414	Middle East & North Africa	1
#00C094	53.5412926829268	7.398	414	Middle East & North Africa	1
#00C094	54.1790731707317	7.394	414	Middle East & North Africa	1
#00C094	54.8353170731707	7.384	414	Middle East & North Africa	1
#00C094	55.509512195122	7.364	414	Middle East & North Africa	1
#00C094	56.1955609756098	7.332	414	Middle East & North Africa	1
#00C094	63.8683902439025	6.498	415	Middle East & North Africa	1
#00C094	64.6892195121951	6.293	415	Middle East & North Africa	1
#00C094	65.4454878048781	6.089	415	Middle East & North Africa	1
#00C094	66.1482682926829	5.895	415	Middle East & North Africa	1
#00C094	66.8015609756098	5.716	415	Middle East & North Africa	1
#00C094	67.4118780487805	5.556	415	Middle East & North Africa	1
#00C094	43.2540731707317	7.415	416	Middle East & North Africa	1
#00C094	43.7041463414634	7.332	416	Middle East & North Africa	1
#00C094	44.1437804878049	7.244	416	Middle East & North Africa	1
#00C094	44.5749756097561	7.156	416	Middle East & North Africa	1
#00C094	45.0016829268293	7.068	416	Middle East & North Africa	1
#00C094	45.4339268292683	6.985	416	Middle East & North Africa	1
#00C094	50.4523902439025	5.94	417	Middle East & North Africa	1
#00C094	50.954512195122	5.846	417	Middle East & North Africa	1
#00C094	51.4764146341463	5.763	417	Middle East & North Africa	1
#00C094	52.0190975609756	5.692	417	Middle East & North Africa	1
#00C094	52.5810975609756	5.633	417	Middle East & North Africa	1
#00C094	53.1604634146342	5.585	417	Middle East & North Africa	1
#00C094	51.2456829268293	6.451	418	Middle East & North Africa	1
#00C094	51.9446585365854	6.365	418	Middle East & North Africa	1
#00C094	52.7490487804878	6.293	418	Middle East & North Africa	1
#00C094	53.6267073170732	6.24	418	Middle East & North Africa	1
#00C094	54.5114146341463	6.209	418	Middle East & North Africa	1
#00C094	55.2263658536585	6.204	418	Middle East & North Africa	1
#00C094	57.6951219512195	7.362	419	Middle East & North Africa	1
#00C094	58.3721951219512	7.308	419	Middle East & North Africa	1
#00C094	59.0554390243902	7.234	419	Middle East & North Africa	1
#00C094	59.7204634146342	7.153	419	Middle East & North Africa	1
#00C094	60.3228780487805	7.072	419	Middle East & North Africa	1
#00C094	60.7249512195122	6.993	419	Middle East & North Africa	1
#00C094	71.2134146341463	3.778	420	Middle East & North Africa	1
#00C094	71.7190243902439	3.774	420	Middle East & North Africa	1
#00C094	71.0780487804878	3.77	420	Middle East & North Africa	1
#00C094	71.6934146341464	3.698	420	Middle East & North Africa	1
#00C094	71.6617073170732	3.626	420	Middle East & North Africa	1
#00C094	72.0451219512195	3.554	420	Middle East & North Africa	1
#00C094	60.9279024390244	7.926	421	Middle East & North Africa	1
#00C094	61.6336585365854	7.876	421	Middle East & North Africa	1
#00C094	62.33	7.818	421	Middle East & North Africa	1
#00C094	63.0123902439024	7.75	421	Middle East & North Africa	1
#00C094	63.6753902439024	7.675	421	Middle East & North Africa	1
#00C094	64.3139512195122	7.596	421	Middle East & North Africa	1
#00C094	66.8323658536585	7.241	422	Middle East & North Africa	1
#00C094	67.2523170731707	7.123	422	Middle East & North Africa	1
#00C094	67.6563902439025	6.975	422	Middle East & North Africa	1
#00C094	68.0461219512195	6.805	422	Middle East & North Africa	1
#00C094	68.423512195122	6.617	422	Middle East & North Africa	1
#00C094	68.7905609756098	6.421	422	Middle East & North Africa	1
#00C094	64.7725365853659	5.068	423	Middle East & North Africa	1
#00C094	65.0518536585366	4.956	423	Middle East & North Africa	1
#00C094	65.2990731707317	4.845	423	Middle East & North Africa	1
#00C094	65.5111951219512	4.737	423	Middle East & North Africa	1
#00C094	65.690756097561	4.634	423	Middle East & North Africa	1
#00C094	65.8452926829268	4.536	423	Middle East & North Africa	1
#00C094	51.4664390243903	7.573	424	Middle East & North Africa	1
#00C094	52.024756097561	7.586	424	Middle East & North Africa	1
#00C094	52.6626097560976	7.584	424	Middle East & North Africa	1
#00C094	53.3880243902439	7.569	424	Middle East & North Africa	1
#00C094	54.2004878048781	7.543	424	Middle East & North Africa	1
#00C094	55.093	7.511	424	Middle East & North Africa	1
#00C094	70.4433170731707	2.025	425	Middle East & North Africa	1
#00C094	70.7047073170732	2.06	425	Middle East & North Africa	1
#00C094	70.9626097560976	2.007	425	Middle East & North Africa	1
#00C094	71.218512195122	1.649	425	Middle East & North Africa	1
#00C094	71.4709268292683	1.64	425	Middle East & North Africa	1
#00C094	71.7208536585366	2.274	425	Middle East & North Africa	1
#00C094	51.5046341463415	7.06	426	Middle East & North Africa	1
#00C094	52.0029268292683	6.996	426	Middle East & North Africa	1
#00C094	52.5041951219512	6.897	426	Middle East & North Africa	1
#00C094	53.0134634146342	6.765	426	Middle East & North Africa	1
#00C094	53.538243902439	6.602	426	Middle East & North Africa	1
